type,shRNA,count
target,Nap1l3.3,69829
target,Pcgf6.3,67656
target,Morf4l1.2,67415
target,Prmt3.2,65058
target,Mll5.1,49587
target,Prdm8.1,47423
target,L3mbtl1.3,40120
target,Phf8.2,38087
target,Pcmt1.4,33425
target,Prdm4.2,30290
target,Mbd4.1,29501
target,Phf20.3,28440
target,Rbbp4.3,27795
target,Kdm4a.3,25132
target,Parp1.3,25050
target,Prdm9.4,24408
target,Nap1l3.1,23143
target,Prdm15.4,22797
target,Kdm1a.1,22070
target,Ncoa1.2,20953
target,Prdm6.4,20409
target,Nap1l1.4,20218
target,Ncor1.4,20029
target,Prmt5.3,19453
target,Kdm5b.3,18940
target,Mta1.4,18940
target,Kdm3a.3,18855
target,Prmt5.2,18659
target,Kdm4d.1,18016
target,Jmjd6.2,17726
target,Prmt2.4,17443
target,Mll2.2,17380
target,Kat2b.3,17308
target,Psip1.1,16306
target,Phf20l1.4,15664
target,Mta3.1,15550
target,Phc1.2,15358
target,Ppargc1a.4,15249
target,L3mbtl3.4,15153
target,Phip.1,15130
target,Kdm5a.3,14980
target,Kat2a.3,14710
target,Jmjd5.4,14609
target,Phf19.3,14496
target,Kdm4c.1,14409
target,Nap1l3.2,14180
target,Phf1.3,14067
target,Mll1.3,14023
target,Padi1.4,13993
target,Myst1.2,13982
target,Prmt3.4,13972
target,Mbd1.4,13644
target,Paxip1.4,13491
target,Pbrm1.1,13159
target,Prdm1.4,12556
target,Mbd1.1,12472
target,Mbd3.2,12252
target,Kdm5a.2,12086
target,Phc1.1,11801
target,Kdm5c.2,11657
target,Kdm6a.3,11630
target,Kdm4c.2,11399
target,Rbbp7.4,11271
target,Myst3.2,11210
target,Prmt3.1,10892
target,Kdm5a.1,10864
target,Prkaa2.2,10809
target,Prkcd.3,10719
target,Ncor1.1,10483
target,Nap1l2.1,10416
target,L3mbtl4.2,10228
target,Psip1.4,9977
target,Nsd1.1,9959
target,Prkaa2.3,9929
target,Phip.2,9777
target,Prdm10.2,9743
target,Padi6.1,9702
target,Prkcd.1,9507
target,Kat5.4,9166
target,Men1.4,8783
target,Kdm5c.1,8707
target,Nap1l3.4,8611
target,Prdm2.4,8530
target,Mtf2.1,8463
target,Mta2.2,8401
target,Kdm4d.2,8279
target,Kdm5d.1,8111
target,Kdm2a.2,8110
target,Rbbp7.1,7691
target,Prdm10.4,7643
target,Polr2b.3,7589
target,Rnf20.3,7429
target,Rbbp4.1,7015
target,Rnf217.4,6964
target,Padi1.1,6780
target,L3mbtl3.3,6591
target,Phf19.1,6554
target,Mta3.4,6364
target,Rbbp5.3,6353
target,Kdm5c.3,6168
target,Phf20l1.3,5932
target,Ncoa1.3,5913
target,Kdm4d.4,5843
target,Prmt3.3,5829
target,Myst4.1,5806
target,Prdm12.4,5784
target,Ncoa3.4,5721
target,Mll1.2,5569
target,Mta2.1,5563
target,Mtf2.2,5529
target,Kdm5d.2,5249
target,Rbbp7.2,5246
target,Orc1.2,5218
target,Mbd4.4,5196
target,Msl3.1,5000
target,Mecom.3,4912
target,Msl3.3,4881
target,Prkaa1.3,4878
target,Rbbp5.1,4846
target,Phip.4,4735
target,Nap1l2.4,4679
target,Mtf2.4,4580
target,Ncoa3.3,4516
target,Rbbp5.4,4505
target,Nap1l1.3,4504
target,Prmt2.3,4502
target,Phf8.1,4364
target,Mll3.2,4290
target,Rnf217.2,4246
target,Prdm6.1,4182
target,Orc1.3,4119
target,Prkaa1.2,4048
target,Mbd2.3,4036
target,Prdm10.1,4015
target,Kdm1b.2,3962
target,Prdm1.2,3935
target,Mbd4.3,3921
target,Prdm13.1,3825
target,Pcmt1.3,3824
target,Mll5.2,3820
target,Prdm15.2,3674
target,Myst1.3,3658
target,Kdm5c.4,3626
target,Prdm14.2,3587
target,Ring1.4,3560
target,Pbrm1.4,3547
target,Kat5.1,3535
target,Prmt8.1,3533
target,Kdm6a.1,3497
target,Kdm1b.4,3494
target,Ppargc1a.2,3477
target,Kat5.3,3406
target,Pcgf6.4,3404
target,Prdm8.2,3397
target,Pcgf1.1,3385
target,Prmt6.3,3360
target,Prdm12.1,3339
target,Phf2.2,3335
target,Kdm4a.1,3302
target,Prdm1.3,3298
target,Morf4l1.4,3266
target,Phf2.3,3254
target,Paxip1.1,3239
target,Kdm6a.2,3153
target,Kdm5a.4,3152
target,Rnf40.3,3032
target,Pcgf1.4,2959
target,Prmt7.3,2896
target,Kdm5d.3,2895
target,Kdm3a.1,2864
target,Ncoa1.1,2861
target,Kdm5b.4,2848
target,Nsd1.4,2808
target,Padi4.4,2789
target,Ncor2.1,2778
target,L3mbtl4.4,2590
target,Psip1.3,2589
target,Kdm3b.2,2575
target,Kdm1a.3,2524
target,Prkaa2.1,2480
target,Rbbp5.2,2478
target,Nap1l1.1,2467
target,Pcmt1.1,2445
target,Kdm4a.4,2424
target,Prmt1.2,2393
target,Mecom.4,2388
target,Parp1.1,2370
target,Mll2.1,2306
target,Myst4.3,2274
target,Padi4.2,2274
target,Prdm11.3,2271
target,Kdm2a.1,2247
target,Mbd4.2,2243
target,Kdm6b.2,2231
target,Prkaa1.1,2192
target,Pcgf1.2,2184
target,Mll3.3,2184
target,Mbd2.4,2174
target,L3mbtl3.2,2173
target,Myst1.4,2162
target,Prkcd.2,2115
target,Kdm2b.3,2068
target,Padi4.1,2064
target,Pcgf6.2,2025
target,Phc1.3,2020
target,Kdm5b.2,1952
target,Prdm5.2,1941
target,Mta2.4,1928
target,Kdm3b.4,1918
target,Polr2b.2,1908
target,Kdm2a.3,1904
target,Mecom.1,1869
target,Padi6.3,1854
target,Phf20.2,1846
target,Prmt6.2,1807
target,Prmt1.3,1793
target,Rbbp4.2,1775
target,L3mbtl4.1,1773
target,Prdm1.1,1763
target,Phf20l1.1,1737
target,Paxip1.2,1724
target,Prdm11.4,1717
target,Ncor2.4,1707
target,Kdm6b.3,1683
target,Ppargc1a.1,1673
target,Nap1l2.3,1665
target,Kdm2b.1,1664
target,Myst2.2,1657
target,Mbd3.1,1600
target,Prmt1.4,1507
target,Myst3.3,1502
target,Mta1.3,1499
target,Prdm4.3,1496
target,Parp1.2,1447
target,Prdm14.1,1442
target,Mecom.2,1441
target,Phf1.2,1422
target,Padi6.4,1417
target,Rnf20.4,1410
target,Jmjd5.3,1400
target,Pcgf5.2,1399
target,L3mbtl4.3,1391
target,Prdm5.4,1381
target,L3mbtl1.1,1372
target,Prdm5.1,1356
target,Prdm9.2,1356
target,Phf1.1,1309
target,Mll2.3,1295
target,Ncor2.2,1255
target,Myst4.4,1232
target,Rnf40.4,1231
target,Ppargc1a.3,1202
target,L3mbtl1.4,1198
target,Prdm15.3,1185
target,L3mbtl3.1,1183
target,Prdm8.4,1177
target,Prdm6.2,1159
target,Kdm4c.4,1153
target,Kdm3a.4,1146
target,Morf4l1.3,1127
target,Prdm2.2,1084
target,Prdm12.2,1074
target,Ring1.1,1062
target,L3mbtl1.2,1050
target,Men1.1,1047
target,Prkcd.4,1018
target,Rnf40.2,1017
target,Prdm4.4,1004
target,Kdm1a.4,1003
target,Kdm1a.2,982
target,Mll1.4,977
target,Mll5.4,958
target,Kdm4c.3,955
target,Mll3.4,954
target,Nsd1.2,950
target,Msl3.2,948
target,Myst2.3,945
target,Paxip1.3,912
target,Ncor1.3,902
target,Mbd1.2,892
target,Pcgf5.3,891
target,Ring1.3,882
target,Prdm8.3,881
target,Nsd1.3,852
target,Prmt8.2,849
target,Ncor2.3,835
target,Kdm4a.2,826
target,Padi4.3,809
target,L3mbtl2.4,796
target,Rnf40.1,791
target,Kdm1b.1,779
target,Pcgf2.2,777
target,Rnf217.3,774
target,Pcgf5.4,728
target,Msl3.4,727
target,Orc1.1,678
target,Phf1.4,660
target,Phf20.4,657
target,Myst2.4,657
target,L3mbtl2.1,622
target,Prdm13.2,620
target,Phf2.1,612
target,Prmt6.1,601
target,Prmt2.1,595
target,Myst3.1,594
target,Orc1.4,585
target,Prkaa2.4,584
target,Kat2b.1,577
target,Prdm2.3,576
target,Kdm2b.2,562
target,Nap1l2.2,555
target,Jmjd6.4,549
target,Ncoa3.2,522
target,Pcgf1.3,519
target,Prdm9.1,481
target,Mbd3.4,468
target,Prmt7.1,467
target,Mll5.3,460
target,Phf19.2,458
target,Rnf20.2,455
target,Pcgf6.1,447
target,Men1.3,433
target,Kdm3a.2,388
target,Pcgf5.1,355
target,Prdm5.3,351
target,Mbd2.2,345
target,Pcgf2.4,333
target,Pcgf2.3,331
target,Prmt5.4,300
target,Rnf217.1,288
target,Jmjd6.3,279
target,Mbd1.3,262
target,Padi1.3,259
target,Mll2.4,241
target,Prdm12.3,213
target,Nap1l1.2,208
target,Polr2b.4,195
target,Mbd3.3,192
target,Kdm2a.4,187
target,Phf20l1.2,179
target,Prmt6.4,178
target,Kdm5b.1,178
target,Myst2.1,177
target,Prmt7.4,176
target,Mta1.1,170
target,Rnf20.1,150
target,Mtf2.3,146
target,Ncoa3.1,136
target,Mll1.1,135
target,Phf2.4,129
target,Prdm13.4,118
target,Padi1.2,115
target,Kdm3b.3,105
target,Kdm6b.4,101
target,Polr2b.1,100
target,Prdm11.2,91
target,Kdm1b.3,88
target,Kat2b.4,86
target,Kdm2b.4,70
target,Jmjd6.1,69
target,Jmjd5.2,58
target,Myst3.4,47
target,Mta2.3,46
target,Prdm14.3,42
target,Phf8.3,42
target,Mta3.3,41
target,Myst1.1,32
target,Prmt2.2,28
target,Mta3.2,27
target,Ncoa1.4,21
target,Kdm5d.4,19
target,Jmjd5.1,18
target,Phf19.4,16
target,Prmt1.1,14
target,Kdm6b.1,9
target,Prdm2.1,8
target,Prmt8.3,7
target,Kdm4d.3,7
target,Phc1.4,6
target,Prmt5.1,6
target,Prdm4.1,6
target,Prdm6.3,6
target,Kdm6a.4,5
target,Mta1.2,3
target,Prdm14.4,2
target,L3mbtl2.3,1
target,Parp1.4,1
target,Prdm10.3,0
target,Prmt7.2,0
target,Phip.3,0
target,Kat2a.2,0
target,Prdm15.1,0
target,Phf20.1,0
target,Prdm9.3,0
target,Prkaa1.4,0
target,Pbrm1.3,0
target,Padi6.2,0
target,Kat2a.1,0
control,Id3.3,23944
control,CDK9.3,17753
control,Nfatc3.2,14178
control,Ccnt1.3,13021
control,Cd19.4,12627
control,Cd19.3,11539
control,Ms4a1.2,11280
control,Id3.2,9992
control,Klf12.5,9271
control,Tbx21.4,9065
control,Hes1.2,7636
control,Id2.4,7328
control,Id2.3,5406
control,CDK9.1,4961
control,Klf2.4,4020
control,Tbx21.3,3947
control,Klf2.6,3356
control,Nfatc3.3,3031
control,Bcl6.2,2694
control,Hes1.3,2689
control,Ccnt1.4,2665
control,Cd14.2,2619
control,Nfatc3.8,1980
control,Id2.5,1978
control,Id3.4,1705
control,Fosb.2,1438
control,Klf2.2,1426
control,CD4.3,1079
control,Bcl6.3,856
control,Klf12.4,638
control,Klf2.7,627
control,Id2.2,603
control,CD4.4,501
control,Runx3.3,387
control,Runx3.2,293
control,CDK9.2,292
control,CD4.1,130
control,Klf2.3,90
control,CD4.2,39
control,Id3.5,27
control,Nfatc3.7,3
control,Sgk1.1,0
control,Hes6.3,0
control,Klf2.5,0
control,Cd4.5,0
